Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
305_node_4_1583784059014_DE_germany_spread_3_1,,91_node_4_1583784059014_DE_germany_spread,node_4_1583784059014,DE_germany_spread,node_3_1583784059006,DE_Germany
306_node_5_1550592294135_DE_vocative_sorry_1_1,<speak> No problem! </speak>,,node_5_1550592294135,DE_vocative_sorry,node_2_1550592179649,DE_vocative
307_node_5_1550592294135_DE_vocative_sorry_1_2,<speak> Don't worry! Everything is fine! </speak>,,node_5_1550592294135,DE_vocative_sorry,node_2_1550592179649,DE_vocative
308_node_5_1550592294135_DE_vocative_sorry_2_1,No problem!,,node_5_1550592294135,DE_vocative_sorry,node_2_1550592179649,DE_vocative
309_node_5_1550592294135_DE_vocative_sorry_2_2,No worries! Everything OK!,,node_5_1550592294135,DE_vocative_sorry,node_2_1550592179649,DE_vocative
310_node_3_1568199271917_DE_vocative_call_1_1,<speak> I'm here! Just tell me how I can help you. </speak>,,node_3_1568199271917,DE_vocative_call,node_2_1550592179649,DE_vocative
311_node_3_1568199271917_DE_vocative_call_1_2,<speak> At your service ... </speak>,,node_3_1568199271917,DE_vocative_call,node_2_1550592179649,DE_vocative
312_node_3_1568199271917_DE_vocative_call_2_1,I'm there! Just tell me how I can help you.,,node_3_1568199271917,DE_vocative_call,node_2_1550592179649,DE_vocative
313_node_7_1568199199244_DE_vocative_you_welcome_1_1,<speak> Ok! How can I help you? </speak>,,node_7_1568199199244,DE_vocative_you_welcome,node_2_1550592179649,DE_vocative
314_node_7_1568199199244_DE_vocative_you_welcome_1_2,"<speak> Ok, what else can I do for you? </speak>",,node_7_1568199199244,DE_vocative_you_welcome,node_2_1550592179649,DE_vocative
315_node_7_1568199199244_DE_vocative_you_welcome_2_1,OK! How can I help you?,,node_7_1568199199244,DE_vocative_you_welcome,node_2_1550592179649,DE_vocative
316_node_7_1568199199244_DE_vocative_you_welcome_2_2,"Ok, what else can I do for you?",,node_7_1568199199244,DE_vocative_you_welcome,node_2_1550592179649,DE_vocative
317_node_9_1550592629899_DE_vocative_thank_you_1_1,<speak> I'm happy to help. </speak>,,node_9_1550592629899,DE_vocative_thank_you,node_2_1550592179649,DE_vocative
318_node_9_1550592629899_DE_vocative_thank_you_1_2,"<speak> ""It was a pleasure to help you! </speak>",,node_9_1550592629899,DE_vocative_thank_you,node_2_1550592179649,DE_vocative
319_node_9_1550592629899_DE_vocative_thank_you_2_1,I like to help.,,node_9_1550592629899,DE_vocative_thank_you,node_2_1550592179649,DE_vocative
320_node_9_1550592629899_DE_vocative_thank_you_2_2,It was a pleasure to help you!,,node_9_1550592629899,DE_vocative_thank_you,node_2_1550592179649,DE_vocative
321_node_4_1550592200981_DE_vocative_help_1_1,<speak> Of course! What can I do for you? </speak>,,node_4_1550592200981,DE_vocative_help,node_2_1550592179649,DE_vocative
322_node_4_1550592200981_DE_vocative_help_1_2,<speak> Sure! How can I help you? </speak>,,node_4_1550592200981,DE_vocative_help,node_2_1550592179649,DE_vocative
323_node_4_1550592200981_DE_vocative_help_2_1,Naturally! What can I do for you?,,node_4_1550592200981,DE_vocative_help,node_2_1550592179649,DE_vocative
324_node_4_1550592200981_DE_vocative_help_2_2,For sure! How can I help you?,,node_4_1550592200981,DE_vocative_help,node_2_1550592179649,DE_vocative
325_node_1_1585757447934_DE_mask_differences_1_1,"<speak> There are considerable differences in the masks. On the one hand there is the self-made mouth-nose protection (MNS), which can be sewn from fabric. Instructions are available online. These masks do not protect against virus infection, but can trap droplets when speaking, coughing, or sneezing, protecting others from infection. There are also professionally manufactured MNS, which the Robert Koch Institute defines as multi-layer, close-fitting mouth and nose protection. Even professionally manufactured MNS half masks do not protect the wearer from viruses, but can collect droplets from the wearer. There are also certified masks with protective functions that should be reserved for use in hospitals, so that staff do not become infected. These masks are called FFP (filtering facepiece) masks, and they meet certain requirements for filtering particles. FFP2 masks should only be used once. Due to the acute shortage, the RKI recommends that the masks be used again. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. </speak> possibly reuse the masks. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. </speak> possibly reuse the masks. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. </speak>",,node_1_1585757447934,DE_mask_differences,node_32_1583926288522,DE_Medical_masks
326_node_1_1585757447934_DE_mask_differences_2_1,"<p> There are significant differences in the masks. On the one hand there is the self-made mouth-nose protection (MNS), which can be sewn from fabric. Instructions are available online. These masks do not protect against virus infection, but can trap droplets when speaking, coughing, or sneezing, protecting others from infection. There are also professionally manufactured MNS, which the Robert Koch Institute defines as multi-layer, close-fitting mouth and nose protection. Even professionally manufactured MNS half masks do not protect the wearer from viruses, but can collect droplets from the wearer. There are also certified masks with protective functions that should be reserved for use in hospitals, so that staff do not become infected. These masks are called FFP (filtering facepiece) masks, and they meet certain requirements for filtering particles. FFP2 masks should only be used once. Due to the acute shortage, the RKI recommends that the masks be used again. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. <a href='https://www.tagesschau.de/faktenfinder/corona-masken-103.html' target='_blank'> (1) </a> </p> FFP2 masks should only be used once. Due to the acute shortage, the RKI recommends that the masks be used again. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. <a href='https://www.tagesschau.de/faktenfinder/corona-masken-103.html' target='_blank'> (1) </a> </p> FFP2 masks should only be used once. Due to the acute shortage, the RKI recommends that the masks be used again. However, a number of precautions need to be taken. FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. <a href='https://www.tagesschau.de/faktenfinder/corona-masken-103.html' target='_blank'> (1) </a> </p> FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. <a href='https://www.tagesschau.de/faktenfinder/corona-masken-103.html' target='_blank'> (1) </a> </p> FFP-3 masks have the highest protection level and are also intended to protect against carcinogenic or radioactive particles. Because the filter is very tight, breathing with these masks is difficult. Therefore, they can only be worn for a short time. <a href='https://www.tagesschau.de/faktenfinder/corona-masken-103.html' target='_blank'> (1) </a> </p>",,node_1_1585757447934,DE_mask_differences,node_32_1583926288522,DE_Medical_masks
327_node_1_1585757447934_DE_mask_differences_3_1,,92_node_1_1585757447934_DE_mask_differences,node_1_1585757447934,DE_mask_differences,node_32_1583926288522,DE_Medical_masks
328_node_1_1585325536851_DE_mask_ffp3_1_1,"<speak> In addition to the simple fleece masks, which are worn like cloths over the mouth and nose, there are half masks that filter particles from the air: so-called FFP masks. They are available as three different types. FFP1: Protects against normal dust in the air FFP2: Protects against fog, smoke and harmful dust in the air FFP3: Protects against toxic, carcinogenic and radioactive substances and microorganisms such as bacteria, fungi and viruses in the air But: High quality masks These high protection classes have valves that release the wearer's breathing air to the outside. If the carrier is infected, it would also expel viruses. In addition, the protective effect of these masks is not unlimited, so they have to be changed at regular intervals. Because their safe use is demanding and, above all, because there is a shortage of these professional masks, they should be reserved for medical personnel until further notice. The mask should no longer be used if it has been moistened or has been in contact with infectious material. With normal, non-medical use, such a mask can last for weeks. </speak>",,node_1_1585325536851,DE_mask_ffp3,node_32_1583926288522,DE_Medical_masks
329_node_1_1585325536851_DE_mask_ffp3_2_1,"<p> In addition to the simple fleece masks, which are worn like cloths over the mouth and nose, there are half masks that filter particles from the air: so-called FFP masks. They are available as three different types. FFP1: Protects against normal dust in the air FFP2: Protects against fog, smoke and harmful dust in the air FFP3: Protects against toxic, carcinogenic and radioactive substances and microorganisms (such as bacteria, fungi and viruses) in the air But: High quality masks These high protection classes have valves that release the wearer's breathing air to the outside. If the carrier is infected, it would also expel viruses. In addition, the protective effect of these masks is not unlimited, so they have to be changed at regular intervals. Because their safe use is demanding and, above all, because there is a shortage of these professional masks, they should be reserved for medical personnel until further notice. The mask should no longer be used if it has been moistened or has been in contact with infectious material. With normal, non-medical use, such a mask can last for weeks. <a href='https://www.tagesschau.de/investigativ/swr/atemschutzmasken-103.html' target='_blank'> (1) </a> <a href = 'https: //www.mdr .de / explosive / advice / corona-virus-respiratory protection-help-100.html 'target =' _ blank '> (1) </a> </p> if it has been moistened or has been in contact with infectious material. With normal, non-medical use, such a mask can last for weeks. <a href='https://www.tagesschau.de/investigativ/swr/atemschutzmasken-103.html' target='_blank'> (1) </a> <a href = 'https: //www.mdr .de / explosive / advice / corona-virus-respiratory protection-help-100.html 'target =' _ blank '> (1) </a> </p> if it has been moistened or has been in contact with infectious material. With normal, non-medical use, such a mask can last for weeks. <a href='https://www.tagesschau.de/investigativ/swr/atemschutzmasken-103.html' target='_blank'> (1) </a> <a href = 'https: //www.mdr .de / explosive / advice / corona-virus-respiratory protection-help-100.html 'target =' _ blank '> (1) </a> </p>",,node_1_1585325536851,DE_mask_ffp3,node_32_1583926288522,DE_Medical_masks
330_node_1_1585325536851_DE_mask_ffp3_3_1,,93_node_1_1585325536851_DE_mask_ffp3,node_1_1585325536851,DE_mask_ffp3,node_32_1583926288522,DE_Medical_masks
331_node_33_1583926288530_DE_mask_general_1_1,"<speak> If a person suffering from a respiratory infection wears mouth-nose protection, the risk of infection of other people can be reduced, since droplets that occur when coughing or sneezing are retained. It has not been proven that wearing mouth-nose protection reduces the risk of infection in healthy people. Opinions are divided as to whether wearing a mask can actually slow down the spread of the virus. The World Health Organization, for example, sees no benefit in general wearing mouthguards. Rather, there are additional risks if people remove the masks incorrectly and possibly become infected. She therefore advises against wearing a mouthguard if you are not sick yourself. The head of the National Association of Statutory Health Insurance Physicians also considers the measure to be purely symbolic. The mask conveys a deceptive security, but hardly helps at all. Virologists, on the other hand, believe that people from Hong Kong know that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. </speak>",,node_33_1583926288530,DE_mask_general,node_32_1583926288522,DE_Medical_masks
332_node_33_1583926288530_DE_mask_general_2_1,"<p> If a person suffering from a respiratory infection wears mouth-nose protection, the risk of infecting other people can be reduced, since droplets that form when coughing or sneezing are retained. It has not been proven that wearing mouth-nose protection reduces the risk of infection in healthy people. Opinions are divided as to whether wearing a mask can actually slow down the spread of the virus. The World Health Organization, for example, sees no benefit in general wearing mouthguards. Rather, there are additional risks if people remove the masks incorrectly and possibly become infected. She therefore advises against wearing a mouthguard if you are not sick yourself. The head of the National Association of Statutory Health Insurance Physicians also considers the measure to be purely symbolic. The mask conveys a deceptive security, but hardly helps at all. Virologists, on the other hand, believe that people from Hong Kong know that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> but hardly help. Virologists, on the other hand, believe that people from Hong Kong know that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> but hardly help. Virologists, on the other hand, believe that people from Hong Kong know that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> that wearing a mask in combination with other rules of conduct can make a significant contribution to keeping the disease under control. And the President of the Robert Koch Institute emphasizes that self-made protection also keeps droplets in place when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> Even a home-made protection holds back droplets when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p> Even a home-made protection holds back droplets when you cough and sneeze. <a href='https://www.zusammen Gegencorona.de/informieren/praevention/' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/ politics / blog-coronavirus-102.html 'target =' _ blank '> (2) </a> <a href =' https: //www.tagesschau.de/inland/corona-deutschland-mundschutz-101.html ' target = '_ blank'> (3) </a> </p>",,node_33_1583926288530,DE_mask_general,node_32_1583926288522,DE_Medical_masks
333_node_33_1583926288530_DE_mask_general_3_1,,94_node_33_1583926288530_DE_mask_general,node_33_1583926288530,DE_mask_general,node_32_1583926288522,DE_Medical_masks
334_node_20_1583851508615_DE_covid_procedure_after_infection_1_1,"<speak> In the event of a suspected case, special safety criteria are used, which are recommended by the Ministry of Health in consultation with experts and experts and derived from international guidelines. A sick person is isolated, contact persons are identified, informed and, depending on the situation, can be quarantined, for example. The aim of all measures is to ensure that as few people as possible are infected by the pathogen. </speak>",,node_20_1583851508615,DE_covid_procedure_after_infection,node_12_1583785508673,DE_Covid19_virus
335_node_20_1583851508615_DE_covid_procedure_after_infection_2_1,"<p> In the event of a suspected case, special security criteria are used, which are recommended by the Ministry of Health in consultation with experts and experts and derived from international guidelines. A sick person is isolated, contact persons are identified, informed and, depending on the situation, can be quarantined, for example. The aim of all measures is to ensure that as few people as possible are infected by the pathogen. <a href='https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Haeufig-gierter-Fragen.html' target='_blank'> (1) </a> </p>",,node_20_1583851508615,DE_covid_procedure_after_infection,node_12_1583785508673,DE_Covid19_virus
336_node_20_1583851508615_DE_covid_procedure_after_infection_3_1,,95_node_20_1583851508615_DE_covid_procedure_after_infection,node_20_1583851508615,DE_covid_procedure_after_infection,node_12_1583785508673,DE_Covid19_virus
337_node_1_1585442077853_DE_covid_vaccine_1_1,"<speak> Pharmaceutical companies worldwide are researching a vaccine against the coronavirus, including in Germany. Vaccines are the only way to protect people from coronavirus infection. There is currently no official information about when a vaccine will be released. The president of the Robert Koch Institute assumes that a vaccine can be developed in three to four months, but that it will then take a clinical trial period that lasts eight to ten months. Work on a therapy is therefore currently more important. </speak>",,node_1_1585442077853,DE_covid_vaccine,node_12_1583785508673,DE_Covid19_virus
338_node_1_1585442077853_DE_covid_vaccine_2_1,"<p> Pharmaceutical companies worldwide are researching a vaccine against the coronavirus, including in Germany. Vaccines are the only way to protect people from coronavirus infection. There is currently no official information about when a vaccine will be released. The President of the Robert Koch Institute assumes that a vaccine can be developed in three to four months, but that it will then need a clinical trial phase that lasts eight to ten months. Work on therapy is therefore currently more important. <a href='https://www.dw.com/de/corona- vaccine- coming soon- begin-the-first-tests/a-52893328' target='_blank'> (1) </a> <a href = 'https: //www.zdf.de/nachrichten/panorama/coronavirus-covid-19-ausbreiten-symptome-faq-100.html'",,node_1_1585442077853,DE_covid_vaccine,node_12_1583785508673,DE_Covid19_virus
339_node_1_1585442077853_DE_covid_vaccine_3_1,,96_node_1_1585442077853_DE_covid_vaccine,node_1_1585442077853,DE_covid_vaccine,node_12_1583785508673,DE_Covid19_virus
340_node_19_1584840788507_DE_covid_crisis_howlong_1_1,"<speak> Unfortunately I could not find any concrete and official information about how long this outbreak will continue. If information about this becomes public, I will be happy to inform you. </speak>",,node_19_1584840788507,DE_covid_crisis_howlong,node_12_1583785508673,DE_Covid19_virus
341_node_19_1584840788507_DE_covid_crisis_howlong_2_1,"<p> Unfortunately, I could not find any specific and official information about how long this outbreak will continue. If information about this becomes public, I will be happy to inform you. </p>",,node_19_1584840788507,DE_covid_crisis_howlong,node_12_1583785508673,DE_Covid19_virus
342_node_19_1584840788507_DE_covid_crisis_howlong_3_1,,97_node_19_1584840788507_DE_covid_crisis_howlong,node_19_1584840788507,DE_covid_crisis_howlong,node_12_1583785508673,DE_Covid19_virus
343_node_15_1584540463623_DE_covid_difference_influenza_1_1,"<speak> Sars Koff 2 and influenza are both RNA viruses. Both can make you sick, both affect the throat and sometimes the lungs. Both are pretty contagious. The diseases that trigger both can be mild or serious, and can also be fatal. On the one hand, there are differences in the symptoms. You will find these shown in the graphic. In addition, there is no vaccine against Sars Koff 2, and it will not be available soon. The coronavirus death rate also appears to be higher. According to current estimates, one percent of those infected with Sars Koff 2 could die, which would mean a ten-fold higher lethality compared to flu viruses. In addition, the coronavirus may be significantly more contagious than flu viruses. Very little is known about the new corona virus compared to flu viruses. So far, unlike influenza, scientists have not only had a rough idea of ​​how deadly it really is, i.e. what percentage of those infected will ultimately die. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. </speak> They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. </speak> They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. </speak>",,node_15_1584540463623,DE_covid_difference_influenza,node_12_1583785508673,DE_Covid19_virus
344_node_15_1584540463623_DE_covid_difference_influenza_2_1,"<p> Sars-CoV-2 and influenza are both RNA viruses. Both can make you sick, both affect the throat and sometimes the lungs. Both are pretty contagious. The diseases that trigger both can be mild or serious, and can also be fatal. On the one hand, there are differences in the symptoms. You will find these shown in the graphic. In addition, there is no vaccine against Sars-CoV-2 and it will not be available soon. The coronavirus death rate also appears to be higher. According to current estimates, one percent of those infected with Sars-CoV-2 could die, which would mean a ten-fold higher lethality than flu viruses. In addition, the coronavirus may be significantly more contagious than flu viruses. Very little is known about the new corona virus compared to flu viruses. So far, unlike influenza, scientists have not only had a rough idea of ​​how deadly it really is, i.e. what percentage of those infected will ultimately die. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> So far, unlike influenza, scientists have not only had a rough idea of ​​how deadly it really is, i.e. what percentage of those infected will ultimately die. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> So far, unlike influenza, scientists have not only had a rough idea of ​​how deadly it really is, i.e. what percentage of those infected will ultimately die. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> so what percentage of those infected ultimately dies. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> so what percentage of those infected ultimately dies. They also don't know much about his tendency to mutate to change its properties, making it more dangerous or less dangerous. It is true that the flu kills many more people every year than has been the victim of the corona virus. Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p> Nobody knows whether this will remain the case. <a href = 'https: //www.tagesspiegel.de/wissen/covid-19-und-influenza-warum-der-vergleich-von-coronavirus-und-grippe-hinkt/25598570.html' target = '_ blank' > (1) </a> </p>",,node_15_1584540463623,DE_covid_difference_influenza,node_12_1583785508673,DE_Covid19_virus
345_node_15_1584540463623_DE_covid_difference_influenza_3_1,XXXXX,,node_15_1584540463623,DE_covid_difference_influenza,node_12_1583785508673,DE_Covid19_virus
346_node_15_1584540463623_DE_covid_difference_influenza_4_1,,98_node_15_1584540463623_DE_covid_difference_influenza,node_15_1584540463623,DE_covid_difference_influenza,node_12_1583785508673,DE_Covid19_virus
347_node_8_1585076595989_DE_covid_ibuprofen_1_1,"<speak> In fact, a WHO spokesman initially warned that those who contracted corona should avoid ibuprofen and better take acetaminophen. France's health minister also warned that ibuprofen could make the symptoms worse. In fact, there is no solid evidence to support such assumptions. There is only one speculative article in The Lancet Respiratory Medicine. There is no experimental verification of the assumption in the laboratory. However, it is known that the elderly and heart sufferers do not tolerate ibuprofen well. Doctors generally only give ibuprofen to these people if they have a high fever starting at 39.5 degrees. To lower the fever, give them paracetamol. </speak>",,node_8_1585076595989,DE_covid_ibuprofen,node_12_1583785508673,DE_Covid19_virus
348_node_8_1585076595989_DE_covid_ibuprofen_2_1,"<p> In fact, a WHO spokesman initially warned that those who contracted corona should avoid ibuprofen and better take paracetamol. France's health minister also warned that ibuprofen could make the symptoms worse. In fact, there is no solid evidence to support such assumptions. There is only one speculative article in The Lancet Respiratory Medicine; there is no experimental verification of the assumption in the laboratory. However, it is known that the elderly and heart sufferers do not tolerate ibuprofen well. Doctors generally only give ibuprofen to these people if they have a high fever starting at 39.5 degrees. To lower their fever, they prefer to give them acetaminophen. <a href='https://www.bmbf.de/de/faktencheck-zum-coronavirus-11162.html' target='_blank'>",,node_8_1585076595989,DE_covid_ibuprofen,node_12_1583785508673,DE_Covid19_virus
349_node_8_1585076595989_DE_covid_ibuprofen_3_1,,99_node_8_1585076595989_DE_covid_ibuprofen,node_8_1585076595989,DE_covid_ibuprofen,node_12_1583785508673,DE_Covid19_virus
350_node_7_1583782800733_DE_covid_current_statistics_1_1,"<speak> Due to the dynamic development of the virus, I recommend that you take a look at the Robert Koch Institute's Kowitt 19 dashboard for current corona virus statistics in Germany, and find out about global statistics on the Johns Hopkins University dashboard. </ speak>",,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
351_node_7_1583782800733_DE_covid_current_statistics_2_1,"Due to the dynamic development of the virus, I recommend that you take a look at the COVID-19 dashboard of the Robert Koch Institute for current corona virus statistics in Germany, and inform yourself about worldwide statistics on the dashboard of Johns Hopkins University. The links to this are shown.",,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
352_node_7_1583782800733_DE_covid_current_statistics_3_1,,100_node_7_1583782800733_DE_covid_current_statistics,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
353_node_7_1583782800733_DE_covid_current_statistics_4_1,,101_node_7_1583782800733_DE_covid_current_statistics,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
354_node_1_1583783552997_DE_covid_mortality_rate_1_1,"<speak> There are several ways to calculate mortality. One of them is to take the global case numbers and divide them by the number of deaths. Then you get a mortality rate of around 4 percent. This means that four out of 100 infected people fall victim to the virus. However, this calculation ignores the fact that there are overlooked cases. If these cases were included, the mortality rate would be around half a percent to one percent. In Germany, the mortality rate is currently around 0.4 percent. In contrast, according to Johns Hopkins University in Baltimore, the case mortality rate in Italy was about 20 times higher in the week of March 24, 2020. </speak>",,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
355_node_1_1583783552997_DE_covid_mortality_rate_2_1,"<p> There are several ways to calculate mortality. One of them is to take the global case numbers and divide them by the number of deaths. Then you get a mortality rate of around 4 percent. This means that four out of 100 infected people fall victim to the virus. However, this calculation ignores the fact that there are overlooked cases. If one were to include these cases, the mortality rate would be approximately 0.5-1 percent. In Germany, the mortality rate is currently around 0.4 percent. In contrast, according to the Johns Hopkins University in Baltimore, the mortality rate in Italy was about 20 times higher in the week of March 24, 2020. <a href = 'https: //www.deutschlandfunk.de/zahlen-zum-coronavirus-die-rolle-der-dunkelziffer-bei-covid.676.de.html? dram: article_id = 473088' target = '_ blank' > (1) </a> <",,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
356_node_1_1583783552997_DE_covid_mortality_rate_3_1,,102_node_1_1583783552997_DE_covid_mortality_rate,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
357_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_1_1,"<speak> So far, there is comparatively little information about how people feel after surviving an illness. In the next few months, examinations will show whether there are isolated long-term consequences of recovering Kowitt 19 patients. The focus is primarily on the lungs. For example, doctors in Hong Kong had noticed reduced lung function and persistent shortness of breath in some recovered coronavirus patients. Most experts are convinced that recovered Kowitt 19 patients are immune to the new SARS Koff 2 virus after surviving illness. However, immunity is likely to be temporary. This is similar to influenza, where vaccination protection needs to be refreshed at least once a year. In the longer term, a new infection is possible.",,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
