Answer ID,cevap,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
349_node_8_1585076595989_DE_covid_ibuprofen_3_1,,99_node_8_1585076595989_DE_covid_ibuprofen,node_8_1585076595989,DE_covid_ibuprofen,node_12_1583785508673,DE_Covid19_virus
350_node_7_1583782800733_DE_covid_current_statistics_1_1,"<speak> Virüsün dinamik gelişimi nedeniyle, Almanya'daki mevcut korona virüsü istatistikleri için Robert Koch Enstitüsü'nün Kowitt 19 kontrol paneline bakmanızı ve Johns Hopkins Üniversitesi kontrol panelindeki küresel istatistikleri öğrenmenizi öneririz. </ konuşması>",,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
351_node_7_1583782800733_DE_covid_current_statistics_2_1,"Virüsün dinamik gelişimi nedeniyle, Almanya'daki mevcut korona virüsü istatistikleri için Robert Koch Enstitüsü'nün COVID-19 kontrol paneline bakmanızı ve Johns Hopkins Üniversitesi'nin kontrol panelindeki dünya istatistikleri hakkında bilgi vermenizi tavsiye ederim. Bunun bağlantıları gösterilir.",,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
352_node_7_1583782800733_DE_covid_current_statistics_3_1,,100_node_7_1583782800733_DE_covid_current_statistics,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
353_node_7_1583782800733_DE_covid_current_statistics_4_1,,101_node_7_1583782800733_DE_covid_current_statistics,node_7_1583782800733,DE_covid_current_statistics,node_12_1583785508673,DE_Covid19_virus
354_node_1_1583783552997_DE_covid_mortality_rate_1_1,"<speak> Mortaliteyi hesaplamanın birkaç yolu vardır. Bunlardan biri, küresel vaka sayılarını almak ve bunları ölüm sayısına bölmektir. Sonra yaklaşık yüzde 4'lük bir ölüm oranı elde edersiniz. Bu, enfekte olmuş her 100 kişiden dördünün virüsün kurbanı olduğu anlamına gelir. Bununla birlikte, bu hesaplama gözden kaçan vakaların olduğu gerçeğini göz ardı etmektedir. Bu vakalar dahil edilirse, ölüm oranı yaklaşık yüzde yarım ila yüzde bir arasında olacaktır. Almanya'da ölüm oranı şu anda yüzde 0.4 civarında. Aksine, Baltimore'daki Johns Hopkins Üniversitesi'ne göre, İtalya'daki vaka ölüm oranı 24 Mart 2020 haftasında yaklaşık 20 kat daha yüksekti. </ Speak>",,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
355_node_1_1583783552997_DE_covid_mortality_rate_2_1,"<p> Mortaliteyi hesaplamanın birkaç yolu vardır. Bunlardan biri, küresel vaka sayılarını almak ve bunları ölüm sayısına bölmektir. Sonra yaklaşık yüzde 4'lük bir ölüm oranı elde edersiniz. Bu, enfekte olmuş her 100 kişiden dördünün virüsün kurbanı olduğu anlamına gelir. Bununla birlikte, bu hesaplama gözden kaçan vakaların olduğu gerçeğini göz ardı etmektedir. Eğer bu vakalar dahil edilecek olsaydı, ölüm oranı yaklaşık yüzde 0.5-1 olacaktır. Almanya'da ölüm oranı şu anda yüzde 0.4 civarında. Buna karşılık, Baltimore'daki Johns Hopkins Üniversitesi'ne göre, İtalya'daki ölüm oranı 24 Mart 2020 haftasında yaklaşık 20 kat daha yüksekti. <a href = 'https: //www.deutschlandfunk.de/zahlen-zum-coronavirus-die-rolle-der-dunkelziffer-bei-covid.676.de.html? dram: article_id = 473088' target = '_ blank' > (1) </a> <",,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
356_node_1_1583783552997_DE_covid_mortality_rate_3_1,,102_node_1_1583783552997_DE_covid_mortality_rate,node_1_1583783552997,DE_covid_mortality_rate,node_12_1583785508673,DE_Covid19_virus
357_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_1_1,"<speak> Şimdiye kadar, bir hastalıktan kurtulduktan sonra insanların nasıl hissettiği hakkında nispeten az bilgi var. Önümüzdeki birkaç ay içinde yapılan incelemeler, Kowitt 19 hastalarının iyileşmesinin uzun vadeli sonuçlarının izole olup olmadığını gösterecektir. Odak noktası öncelikle akciğerlerdir. Örneğin, Hong Kong'daki doktorlar iyileşmiş bazı koronavirüs hastalarında akciğer fonksiyonlarında azalma ve sürekli nefes darlığı olduğunu fark etmişlerdir. Çoğu uzman, iyileşmiş Kowitt 19 hastalarının hastalıktan sonra yeni SARS Koff 2 virüsüne karşı bağışık olduklarına inanmaktadır. Bununla birlikte, bağışıklığın geçici olması muhtemeldir. Bu, aşı korumasının yılda en az bir kez yenilenmesi gereken influenzaya benzer. Uzun vadede yeni bir enfeksiyon mümkündür.",,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
358_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_2_1,"<p> Şimdiye kadar, bir hastalıktan kurtulduktan sonra insanların nasıl hissettiği hakkında nispeten az bilgi var. Önümüzdeki birkaç ay içinde, incelemeler iyileşmiş Covid-19 hastalarında izole edilmiş uzun vadeli sonuçların olup olmadığını gösterecektir. Odak noktası öncelikle akciğerlerdir. Örneğin, Hong Kong'daki doktorlar iyileşmiş bazı koronavirüs hastalarında akciğer fonksiyonlarında azalma ve sürekli nefes darlığı olduğunu fark etmişlerdir. Çoğu uzman, iyileşen Covid-19 hastalarının hastalıktan kurtulduktan sonra yeni SARS-Cov-2 virüsüne karşı bağışık olduklarına inanmaktadır. Bununla birlikte, bağışıklığın geçici olması muhtemeldir. Bu, aşı korumasının yılda en az bir kez yenilenmesi gereken influenzaya benzer. Uzun vadede yeni bir enfeksiyon mümkündür. Bununla birlikte, şimdi korona virüsünden muzdarip olan herkes önümüzdeki iki veya üç ay boyunca tekrar hastalanmayacaktır. <a href='https://www.dw.com/de/corona-spätsequen-genesene-haben- kısmen-reduzierte-lungfunktion/a-52838231' target='_blank'> (1) </a> <a href = 'https: //www.mdr.de/nachrichten/ratgeber/gesundheit/coronavirus-fragen-antworten-100.html#sprung8' target = '_ blank'> (2) </a> </p>",,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
359_node_23_1584984537937_DE_covid_disease_aftereffects_immunity_3_1,,103_node_23_1584984537937_DE_covid_disease_aftereffects_immunity,node_23_1584984537937,DE_covid_disease_aftereffects_immunity,node_12_1583785508673,DE_Covid19_virus
360_node_14_1583785508679_DE_covid_symptoms_1_1,"<speak> En yaygın semptomlar 38.5 derecenin üzerindeki ateş, öksürük, burun akıntısı ve kaşıntılı boğazdır. Degradelerin çoğu oldukça yumuşaktır. Bununla birlikte, bazı insanlar nefes darlığı ve nefes darlığı yaşayabilir. Normalden daha ağır nefes aldığınızı düşünüyorsanız, doktorunuza söylemelisiniz.Ayrıca enfekte olmuş bazı hastaların ilk başta kokusunu alabileceği veya daha kötü tadabileceği gözlenmiştir. Boğazda sadece bir çizik, yeni tip korona virüsü ile enfeksiyon belirtisi olmak zorunda değildir. Ateş, öksürük, baş ağrısı ve vücut ağrıları veya burun akıntısı gibi diğer belirtilerle karşılaşırsanız, lütfen aile doktorunuza veya mesai saatleri dışında, 1 1 6 1 1 7'deki acil sağlık hizmetine başvurun.",,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
361_node_14_1583785508679_DE_covid_symptoms_2_1,"<p> En yaygın semptomlar 38.5 ° C'nin üzerindeki ateş, öksürük, burun akıntısı ve kaşıntılı boğazdır. Degradelerin çoğu oldukça yumuşaktır. Bununla birlikte, bazı insanlar nefes darlığı ve nefes darlığı yaşayabilir. Normalden daha ağır nefes aldığınızı düşünüyorsanız, doktorunuza söylemelisiniz.Ayrıca enfekte olmuş bazı hastaların ilk başta kokusunu alabileceği veya daha kötü tadabileceği gözlenmiştir. Boğazda sadece bir çizik, yeni koronavirüs ile enfeksiyon belirtisi olmak zorunda değildir. Ateş, öksürük, baş ağrısı ve vücut ağrıları veya burun akıntısı gibi diğer belirtilerle karşılaşırsanız, lütfen aile doktorunuzla veya mesai saatleri dışında 116 117'deki acil sağlık hizmetiyle iletişime geçin. Nefes darlığı gibi acil durumlarda,",,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
362_node_14_1583785508679_DE_covid_symptoms_3_1,,104_node_14_1583785508679_DE_covid_symptoms,node_14_1583785508679,DE_covid_symptoms,node_12_1583785508673,DE_Covid19_virus
363_node_21_1583853750458_DE_covid_treatment_1_1,"<speak> Vakaların büyük çoğunluğunda, yeni koronavirüs ile enfeksiyondan sonra bir hastalık çok hafiftir ve tedavi edilmesi gerekmez, birçok enfekte insanın hiçbir semptomu yoktur. Ciddi bir enfeksiyonun tedavisi, oksijen uygulaması, sıvı dengesinin dengelenmesi, bakteriyel alternatif veya eşlik eden enfeksiyonların tedavisi için antibiyotiklerin yanı sıra ilgili altta yatan hastalıkların tedavisi gibi önlemlere odaklanır. Yeni bir koronavirüsün kendisine yönelik spesifik bir terapi henüz mevcut değildir. Aşılar, Almanya da dahil olmak üzere şu anda yoğun bir şekilde araştırılmaktadır. </speak>",,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
364_node_21_1583853750458_DE_covid_treatment_2_1,"<p> Vakaların büyük çoğunluğunda, yeni koronavirüs ile enfeksiyondan sonra bir hastalık çok hafiftir ve tedavi edilmesi gerekmez, birçok enfekte insanın hiçbir semptomu yoktur. Ciddi bir enfeksiyonun tedavisi, oksijen uygulaması, sıvı dengesinin dengelenmesi, bakteriyel alternatif veya eşlik eden enfeksiyonların tedavisi için antibiyotiklerin yanı sıra ilgili altta yatan hastalıkların tedavisi gibi önlemlere odaklanır. Yeni bir koronavirüsün kendisine yönelik spesifik bir terapi henüz mevcut değildir. Aşılar, Almanya da dahil olmak üzere, şu anda yoğun bir şekilde araştırılmaktadır. <a href='https://www.zusammen Gegencorona.de/informieren/basiswissen-coronavirus/' target='_blank'> (1) </a> </p>",,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
365_node_21_1583853750458_DE_covid_treatment_3_1,,105_node_21_1583853750458_DE_covid_treatment,node_21_1583853750458,DE_covid_treatment,node_12_1583785508673,DE_Covid19_virus
366_node_7_1584890683435_DE_covid_disease_process_1_1,"<speak> Hastalığın seyri spesifik değildir, çeşitlidir ve asemptomatik seyirlerden akciğer yetmezliği ve ölümle birlikte şiddetli pnömoniye kadar geniş bir şekilde değişir. Bu nedenle, hastalığın tipik seyri hakkında genel bir açıklama yapılamaz. Hastalığın seyrini inceleyen çalışmalar hakkında daha ayrıntılı bilgi Robert Koch Enstitüsü'nün Kowitt 19 profilinde bulunabilir. </speak>",,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
367_node_7_1584890683435_DE_covid_disease_process_2_1,"<p> Hastalığın seyri spesifik değildir, çeşitlidir ve asemptomatik seyirlerden akciğer yetmezliği ve ölümle birlikte şiddetli zatürreye kadar değişir. Bu nedenle, hastalığın tipik seyri hakkında genel bir açıklama yapılamaz. Hastalığın seyrini inceleyen çalışmalar hakkında daha ayrıntılı bilgi Robert Koch Enstitüsü'nün Covid-19 profilinde bulunabilir. <a href='https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Steckbrief.html#doc13776792bodyText2' target='_blank'> (1) </a> </p>",,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
368_node_7_1584890683435_DE_covid_disease_process_3_1,,106_node_7_1584890683435_DE_covid_disease_process,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
369_node_7_1584890683435_DE_covid_disease_process_4_1,,107_node_7_1584890683435_DE_covid_disease_process,node_7_1584890683435,DE_covid_disease_process,node_12_1583785508673,DE_Covid19_virus
370_node_1_1584841610651_DE_covid_duration_1_1,"<speak> DSÖ Çin Coronavirus Hastalığı Ortak Misyonu 2019 raporu, hafif vakaların ortalama iki haftalık hastalık seyrine ve 3-6 haftalık ciddi vakalara sahip olduğunu belirtmektedir. </speak>",,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
371_node_1_1584841610651_DE_covid_duration_2_1,"<p> WHO.Chine Coronavirus Hastalığı 2019 Ortak Misyonu, hafif vakaların ortalama iki haftalık hastalık seyrine ve 3-6 haftalık ciddi vakalara sahip olduğunu belirtiyor. <a href='https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Steckbrief.html#doc13776792bodyText5' target='_blank'> (1) </a> </p>",,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
372_node_1_1584841610651_DE_covid_duration_3_1,,108_node_1_1584841610651_DE_covid_duration,node_1_1584841610651,DE_covid_duration,node_12_1583785508673,DE_Covid19_virus
373_node_13_1583785508679_DE_covid_incubation_1_1,"<speak> Kuluçka süresi 14 güne kadar olabilir, ancak ortalama 5-6 gün olabilir. </speak>",,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
374_node_13_1583785508679_DE_covid_incubation_2_1,"<p> Kuluçka süresi 14 güne kadar olabilir, ancak ortalama 5-6 gündür. <a href='https://www.zusammen Gegencorona.de/informieren/basiswissen-uebertragung/' target='_blank'> (1) </a> </p>",,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
375_node_13_1583785508679_DE_covid_incubation_3_1,,109_node_13_1583785508679_DE_covid_incubation,node_13_1583785508679,DE_covid_incubation,node_12_1583785508673,DE_Covid19_virus
376_node_2_1583783664773_DE_covid_meaning_1_1,"<speak> 11 Şubat'tan beri, daha önce 2019 N Koff olarak adlandırılan yeni korona virüsü türü yeni bir isme sahip: SARS Koff 2. SARS kısaltması, Şiddetli Akut Solunum Sendromu anlamına gelir. SARS Koff 2 tarafından tetiklenebilen akciğer hastalığına da yeni bir isim verildi. Artık Covid 19 (Corona Virüsü Hastalığı 2019) olarak adlandırılıyor. </speak>",,node_2_1583783664773,DE_covid_meaning,node_12_1583785508673,DE_Covid19_virus
377_node_2_1583783664773_DE_covid_meaning_2_1,"<p> 11 Şubat'tan beri, geçici olarak 2019-nCoV olarak etiketlenen yeni korona virüsünün yeni bir adı var: SARS-CoV-2. SARS kısaltması Şiddetli Akut Solunum Sendromu anlamına gelir. SARS-CoV-2 ile tetiklenebilen akciğer hastalığına da yeni bir isim verilmiştir. Şimdi Covid-19 (Corona Virüsü Hastalığı 2019) olarak adlandırılıyor. <a href='https://www.bundesgesundheitsministerium.de/coronavirus.html' target='_blank'> (1) </a> </p>",,node_2_1583783664773,DE_covid_meaning,node_12_1583785508673,DE_Covid19_virus
378_node_2_1583783664773_DE_covid_meaning_3_1,,110_node_2_1583783664773_DE_covid_meaning,node_2_1583783664773,DE_covid_meaning,node_12_1583785508673,DE_Covid19_virus
379_node_23_1583861481567_DE_covid_info_1_1,<speak> Şubat 2020'de korona virüsüne SARS virüsü ile yakın ilişkisi nedeniyle SARS Koff 2 adı verildi. Virüsün bir sonucu olarak bu hastalığa o zamandan beri Kowit 19 denir. Hastalığın seyri hafif ila ölümcül arasında değişir. </speak>,,node_23_1583861481567,DE_covid_info,node_12_1583785508673,DE_Covid19_virus
380_node_23_1583861481567_DE_covid_info_2_1,"<p> Şubat 2020'de korona virüsü, SARS virüsü ile yakın ilişkisi nedeniyle SARS-CoV-2 olarak adlandırıldı. Virüse bağlı hastalığa o zamandan beri COVID-19 denir. Hastalığın seyri hafif ila ölümcül arasında değişir. <a href='https://www.rki.de/SharedDocs/FAQ/NCOV2019/FAQ_Liste.html' target='_blank'> (1) </a> </p>",,node_23_1583861481567,DE_covid_info,node_12_1583785508673,DE_Covid19_virus
381_node_23_1583861481567_DE_covid_info_3_1,,111_node_23_1583861481567_DE_covid_info,node_23_1583861481567,DE_covid_info,node_12_1583785508673,DE_Covid19_virus
382_node_16_1583785508679_DE_covid_dangerous_1_1,"<speak> Yeni SARS Koff 2 koronavirüsü ile enfekte olan çoğu insan ağır hasta değildir. Örneğin, soğuk algınlığı semptomları gösterirler, ancak genellikle nefes darlığı çekmezler ve zatürree olmazlar. Aksine, hastaların yaklaşık yüzde 20'sinin farklı bir hastalığı vardır. Risk grubundaki kişilerin Kowitt 19'u geliştirme olasılığı daha yüksektir, bu da pnömoni alma, hastaneye gitme ve hatta hastalıktan ölme olasılıklarının daha yüksek olduğu anlamına gelir. Esas olarak yaşlıları ve daha önce hastalığı olan insanları, yani kardiyovasküler hastalıkları, diyabet, karaciğer hastalıkları, kanser, astım, otoimmün hastalıklar, polen alerjilerini etkiler. </speak>",,node_16_1583785508679,DE_covid_dangerous,node_12_1583785508673,DE_Covid19_virus
383_node_16_1583785508679_DE_covid_dangerous_2_1,"<p> Yeni SARS-CoV-2 koronavirüsü ile enfekte olan çoğu insan ağır hasta değildir. Örneğin, soğuk algınlığı semptomları gösterirler, ancak genellikle nefes darlığı çekmezler ve zatürree olmazlar. Aksine, hastaların yaklaşık yüzde 20'sinin farklı bir hastalığı vardır. Risk altında olanların Covid-19'u geliştirme olasılığı daha yüksektir, yani pnömoni alma, hastaneye gitme ve hatta hastalıktan ölme olasılığı daha yüksektir. Esas olarak yaşlıları ve daha önce hastalığı olan insanları, yani kardiyovasküler hastalıklar, diyabet, karaciğer hastalıkları, kanser, astım, otoimmün hastalıklar, polen alerjilerini etkiler. <a href='https://www.tagesschau.de/faktenfinder/corona-risikogruppen-101.html' target='_blank'> (1) <",,node_16_1583785508679,DE_covid_dangerous,node_12_1583785508673,DE_Covid19_virus
384_node_16_1583785508679_DE_covid_dangerous_3_1,,112_node_16_1583785508679_DE_covid_dangerous,node_16_1583785508679,DE_covid_dangerous,node_12_1583785508673,DE_Covid19_virus
385_node_1_1585578224550_DE_covid_unknown_cases_1_1,"<speak> Korona virüsüne yakalanan, ancak şu ana kadar resmi istatistiklerde yer almayan birçok insan var. Bunlar, pozitif test yapmış ancak henüz belgelenmemiş kişileri içerir. Ayrıca enfekte olduğunda herhangi bir semptom geliştirmeyen bir grup insan vardır, bu yüzden doktora gitmeyin ve böylece virüsü bilmeden yaymayın. Robert Koch Enstitüsü Almanya'da tüm vakaların sadece yarısının istatistiklerde göründüğünü tahmin ediyor. Son olarak, resmi istatistiklerin her zaman geçmişte olduğunu aklınızda bulundurmalısınız, çünkü bugün enfekte olanlar beş veya yedi gün boyunca semptomları fark etmeyebilir ve daha sonra alınması gereken bir test alacaktır. </speak>",,node_1_1585578224550,DE_covid_unknown_cases,node_12_1583785508673,DE_Covid19_virus
386_node_1_1585578224550_DE_covid_unknown_cases_2_1,"<p> Korona virüsüne yakalanan, ancak şu ana kadar resmi istatistiklerde yer almayan birçok insan var. Bunlar, pozitif test yapmış ancak henüz belgelenmemiş kişileri içerir. Ayrıca enfekte olduğunda herhangi bir semptom geliştirmeyen bir grup insan vardır, bu yüzden doktora gitmeyin ve böylece virüsü bilmeden yaymayın. Robert Koch Enstitüsü Almanya'da tüm vakaların sadece yarısının istatistiklerde göründüğünü tahmin ediyor. Son olarak, resmi istatistiklerin her zaman geçmişte olduğunu aklınızda bulundurmalısınız, çünkü bugün enfekte olanlar beş veya yedi gün boyunca semptomları fark etmeyebilir ve daha sonra hala bir test yapılması gerekir. <a href = https: //www.deutschlandfunk.",,node_1_1585578224550,DE_covid_unknown_cases,node_12_1583785508673,DE_Covid19_virus
387_node_1_1585578224550_DE_covid_unknown_cases_3_1,,113_node_1_1585578224550_DE_covid_unknown_cases,node_1_1585578224550,DE_covid_unknown_cases,node_12_1583785508673,DE_Covid19_virus
388_node_9_1584472759204_DE_covid_sars_1_1,<speak> Virüs SARS Koff 2 olarak adlandırılır ve hastalığa Corona Virüsü Hastalığı anlamına gelen Kowitt 19 denir. </speak>,,node_9_1584472759204,DE_covid_sars,node_12_1583785508673,DE_Covid19_virus
389_node_9_1584472759204_DE_covid_sars_2_1,"<p> Virüs SARS-CoV-2 olarak adlandırılır ve hastalık, Corona Virüsü Hastalığı anlamına gelen COVID-19'dur. <a href = 'https: //www.who.int/emergencies/diseases/novel-coronavirus-2019/technical-guidance/naming-the-coronavirus-disease- (covid-2019) -ve-the-virus-that -causes-it 'target =' _ boş '> (1) </a> </p>",,node_9_1584472759204,DE_covid_sars,node_12_1583785508673,DE_Covid19_virus
390_node_9_1584472759204_DE_covid_sars_3_1,,114_node_9_1584472759204_DE_covid_sars,node_9_1584472759204,DE_covid_sars,node_12_1583785508673,DE_Covid19_virus
391_node_42_1583943409534_DE_covid_worry_1_1,"<speak> Panik bizi irrasyonel ve felaket düşüncesine sokar ve bizi açgözlülük ve hamster satın alma gibi krizimizi şiddetlendirebilecek anti-sosyal insan davranışlarına yönlendirir. Öte yandan, ılımlı bir korona virüsü korkusu, net düşünceler edinmemize yardımcı olur ve el yıkamak, olayları iptal etmek ve evde kalmak gibi uygun davranışları teşvik etmemize yardımcı olur. Medya tüketiminizi yeniden düşünmek de önemlidir, çünkü medya tüketimine ne kadar fazla zaman harcarsak, uzun vadede bunalmış hissetmemiz ve travma sonrası belirtiler geliştirmemiz o kadar olasıdır. Şu anda Almanya'daki Robert Koch Enstitüsü, DSÖ veya ABD'deki Hastalık Kontrol Merkezi gibi bazı güvenilir kaynakların gerçeklerine bağlı kalmak önemlidir. Ve dene Günlük medya maruziyetinizi günde maksimum iki kez ile sınırlandırın. Son olarak, sürekli yüksek psikolojik stres seviyeleri bağışıklık sistemimizi sınırlayabilir ve böylece virüslerle savaşma yeteneğimizi baskılayabilir. Hepimizin birlikte bu salgına maruz kaldığımızı unutmayın. Stresi azaltmanın en etkili yollarından biri duygusal dikkat ve sosyal destektir. </speak>",,node_42_1583943409534,DE_covid_worry,node_12_1583785508673,DE_Covid19_virus
392_node_42_1583943409534_DE_covid_worry_2_1,"<p> Panik bizi irrasyonel ve felaket düşüncesine sokar ve bizi açgözlülük ve hamster satın alma gibi krizimizi şiddetlendirebilecek anti-sosyal insan davranışlarına yönlendirir. Öte yandan, ılımlı bir korona virüsü korkusu, net düşünceler edinmemize yardımcı olur ve el yıkamak, olayları iptal etmek ve evde kalmak gibi uygun davranışları teşvik etmemize yardımcı olur. Medya tüketiminizi yeniden düşünmek de önemlidir, çünkü medya tüketimine ne kadar fazla zaman harcarsak, uzun vadede bunalmış hissetmemiz ve travma sonrası belirtiler geliştirmemiz o kadar olasıdır. Şu anda Almanya'daki Robert Koch Enstitüsü, DSÖ veya ABD'deki Hastalık Kontrol Merkezi gibi bazı güvenilir kaynakların gerçeklerine bağlı kalmak önemlidir. Ve dene Günlük medya maruziyetinizi günde maksimum iki kez ile sınırlandırın. Son olarak, sürekli yüksek psikolojik stres seviyeleri bağışıklık sistemimizi sınırlayabilir ve böylece virüslerle savaşma yeteneğimizi baskılayabilir. Hepimizin birlikte bu salgına maruz kaldığımızı unutmayın. Stresi azaltmanın en etkili yollarından biri duygusal dikkat ve sosyal destektir. <a href='https://www.tagesspiegel.de/wissen/umgang-mit-dem-coronavirus-angst-kann-helfen-panik-jedoch-schadet/25666034.html 'target='_blank'> (1) </a> </p> hep birlikte bu salgına maruz kaldık. Stresi azaltmanın en etkili yollarından biri duygusal dikkat ve sosyal destektir. <a href='https://www.tagesspiegel.de/wissen/umgang-mit-dem-coronavirus-angst-kann-helfen-panik-jedoch-schadet/25666034.html 'target='_blank'> (1) </a> </p> hep birlikte bu salgına maruz kaldık. Stresi azaltmanın en etkili yollarından biri duygusal dikkat ve sosyal destektir. <a href='https://www.tagesspiegel.de/wissen/umgang-mit-dem-coronavirus-angst-kann-helfen-panik-jedoch-schadet/25666034.html 'target='_blank'> (1) </a> </p>",,node_42_1583943409534,DE_covid_worry,node_12_1583785508673,DE_Covid19_virus
393_node_42_1583943409534_DE_covid_worry_3_1,,115_node_42_1583943409534_DE_covid_worry,node_42_1583943409534,DE_covid_worry,node_12_1583785508673,DE_Covid19_virus
394_node_29_1583871025808_DE_covid_origins_1_1,"<speak> Wuhan'daki Çinli yetkililere göre, bazı hastalar Wuhan'daki Huanan deniz ürünleri pazarında tüccarlar ya da satıcılardı. Wuhan'daki 600'den fazla tezgah ve 1.500 işçi ile en büyük deniz ürünleri pazarıdır. Diğer hayvan ve sürüngenlerden gelen vahşi hayvanların veya organların da piyasaya sunulduğu bildirilmektedir. Şu anda SARS Koff 2'nin yarasalardan insanlara bulaştığı varsayılmaktadır. </speak>",,node_29_1583871025808,DE_covid_origins,node_12_1583785508673,DE_Covid19_virus
395_node_29_1583871025808_DE_covid_origins_2_1,"<p> Wuhan'daki Çinli yetkililere göre, bazı hastalar Wuhan'daki Huanan deniz ürünleri pazarında tüccarlar ya da satıcılardı. Wuhan'daki 600'den fazla tezgah ve 1.500 işçi ile en büyük deniz ürünleri pazarıdır. Diğer hayvan ve sürüngenlerden gelen vahşi hayvanların veya organların da piyasaya sunulduğu bildirilmektedir. Halen SARS-CoV-2'nin yarasalardan insanlara bulaştığına inanılmaktadır. <a href='https://www.bundesgesundheitsministerium.de/coronavirus.html' target='_blank'> (1) </a> </p>",,node_29_1583871025808,DE_covid_origins,node_12_1583785508673,DE_Covid19_virus
396_node_29_1583871025808_DE_covid_origins_3_1,,116_node_29_1583871025808_DE_covid_origins,node_29_1583871025808,DE_covid_origins,node_12_1583785508673,DE_Covid19_virus
397_node_19_1583848112450_DE_covid_surfaces_1_1,"<speak> Kowitt 19'a neden olan virüsün yüzeylerde ne kadar süre hayatta kalacağı belli değil, ancak diğer korona virüsleri gibi davranıyor gibi görünüyor. Çalışmalar, korona virüslerinin, yüzey tipine bağlı olarak birkaç saat veya birkaç güne kadar yüzeylerde kalabileceğini göstermektedir. Bu, farklı koşullar altında değişebilir. Bir yüzeye bulaşabileceğini düşünüyorsanız, virüsü öldürmek ve kendinizi ve diğerlerini korumak için basit bir dezenfektanla temizleyin. Ellerinizi alkol bazlı bir el masajıyla temizleyin veya sabun ve su ile yıkayın. Gözlerinize, ağzınıza veya burnunuza dokunmayın. </speak>",,node_19_1583848112450,DE_covid_surfaces,node_12_1583785508673,DE_Covid19_virus
398_node_19_1583848112450_DE_covid_surfaces_2_1,"<p> COVID-19'a neden olan virüsün yüzeylerde ne kadar süre hayatta kalacağı belli değil, ancak diğer korona virüsleri gibi davranıyor gibi görünüyor. Çalışmalar, koronavirüslerin yüzey tipine bağlı olarak birkaç saat veya birkaç güne kadar yüzeylerde kalabileceğini göstermektedir. Bu, farklı koşullar altında değişebilir. Bir yüzeye bulaşabileceğini düşünüyorsanız, virüsü öldürmek ve kendinizi ve diğerlerini korumak için basit bir dezenfektanla temizleyin. Ellerinizi alkol bazlı bir el masajıyla temizleyin veya sabun ve su ile yıkayın. Gözlerinize, ağzınıza veya burnunuza dokunmayın. <a href='https://www.who.int/news-room/qa-detail/qa-coronaviruses' target='_blank'> (1) </a> </p>",,node_19_1583848112450,DE_covid_surfaces,node_12_1583785508673,DE_Covid19_virus
399_node_19_1583848112450_DE_covid_surfaces_3_1,,117_node_19_1583848112450_DE_covid_surfaces,node_19_1583848112450,DE_covid_surfaces,node_12_1583785508673,DE_Covid19_virus
400_node_22_1583860732775_DE_coronavirus_info_1_1,"<speak> Korona virüsleri ilk olarak 1960'ların ortalarında tanımlandı. İnsanları ve kuşları ve memelileri içeren çeşitli hayvanları enfekte edebilirler. Korona virüsleri, insanlarda, soğuk algınlığından Orta Doğu Solunum Sendromu (MERS) veya Şiddetli Akut Solunum Sendromu (SARS) gibi tehlikeli veya hatta ölümcül olabilen hastalıklara kadar çeşitli hastalıklara neden olur. Adı, korona virüslerinin karakteristik, koroner şekilli görünümünden kaynaklanmaktadır. </ Speak>",,node_22_1583860732775,DE_coronavirus_info,node_12_1583785508673,DE_Covid19_virus
